date,n_open,n_new,n_closed
2008-07-11,1330,47,64
2008-07-12,1313,64,70
2008-07-13,1307,39,45
2008-07-14,1301,49,27
2008-07-15,1323,69,56
2008-07-16,1336,56,69
2008-07-17,1323,52,54
2008-07-18,1321,48,45
2008-07-19,1324,51,72
2008-07-20,1303,30,20
2008-07-21,1313,50,75
2008-07-22,1288,55,30
2008-07-23,1313,59,71
2008-07-24,1301,50,67
2008-07-25,1284,52,37
2008-07-26,1299,55,17
2008-07-27,1337,41,53
2008-07-28,1325,63,37
2008-07-29,1351,55,65
2008-07-30,1341,34,66
2008-07-31,1309,53,22
2008-08-01,1340,62,67
2008-08-02,1335,58,33
2008-08-03,1360,44,43
2008-08-04,1361,41,15
2008-08-05,1387,54,50
2008-08-06,1391,49,23
2008-08-07,1417,56,42
2008-08-08,1431,65,98
2008-08-09,1398,63,6
2008-08-10,1455,51,66
2008-08-11,1440,50,61
2008-08-12,1429,46,26
2008-08-13,1449,32,32
2008-08-14,1449,40,102
2008-08-15,1387,57,50
2008-08-16,1394,38,59
2008-08-17,1373,48,54
2008-08-18,1367,51,72
2008-08-19,1346,41,68
2008-08-20,1319,41,44
2008-08-21,1316,57,32
2008-08-22,1341,55,60
2008-08-23,1336,47,31
2008-08-24,1352,36,27
2008-08-25,1361,40,67
2008-08-26,1334,41,56
2008-08-27,1319,60,49
2008-08-28,1330,39,70
2008-08-29,1299,44,28
2008-08-30,1315,51,97
2008-08-31,1269,41,18
2008-09-01,1292,53,65
2008-09-02,1280,42,44
2008-09-03,1278,60,35
2008-09-04,1303,41,90
2008-09-05,1254,65,66
2008-09-06,1253,58,35
2008-09-07,1276,37,44
2008-09-08,1269,45,52
2008-09-09,1262,56,31
2008-09-10,1287,54,60
2008-09-11,1281,37,47
2008-09-12,1271,68,56
2008-09-13,1283,50,68
2008-09-14,1265,32,36
2008-09-15,1261,49,51
2008-09-16,1259,53,60
2008-09-17,1252,51,68
2008-09-18,1235,41,49
2008-09-19,1227,76,26
2008-09-20,1277,67,62
2008-09-21,1282,45,24
2008-09-22,1303,70,61
2008-09-23,1312,59,40
2008-09-24,1331,46,42
2008-09-25,1335,70,112
2008-09-26,1293,77,38
2008-09-27,1332,43,41
2008-09-28,1334,36,19
2008-09-29,1351,53,68
2008-09-30,1336,48,59
2008-10-01,1325,63,32
2008-10-02,1356,55,55
2008-10-03,1356,68,73
2008-10-04,1351,48,25
2008-10-05,1374,41,38
2008-10-06,1377,43,63
2008-10-07,1357,39,22
2008-10-08,1374,49,41
2008-10-09,1382,47,67
2008-10-10,1362,85,27
2008-10-11,1420,61,106
2008-10-12,1375,54,47
2008-10-13,1382,53,44
2008-10-14,1391,41,81
2008-10-15,1351,44,65
2008-10-16,1330,38,20
2008-10-17,1348,74,26
2008-10-18,1396,58,63
2008-10-19,1391,38,4
2008-10-20,1425,53,146
2008-10-21,1332,53,102
2008-10-22,1283,47,29
2008-10-23,1301,58,52
2008-10-24,1307,55,46
2008-10-25,1316,40,43
2008-10-26,1313,38,16
2008-10-27,1335,43,65
2008-10-28,1313,47,43
2008-10-29,1317,45,67
2008-10-30,1295,73,49
2008-10-31,1319,91,24
2008-11-01,1386,48,52
2008-11-02,1382,36,26
2008-11-03,1392,41,43
2008-11-04,1390,57,75
2008-11-05,1372,58,55
2008-11-06,1375,69,85
2008-11-07,1359,47,46
2008-11-08,1360,54,51
2008-11-09,1363,42,21
2008-11-10,1384,51,26
2008-11-11,1409,23,53
2008-11-12,1379,37,66
2008-11-13,1350,45,50
2008-11-14,1345,76,93
2008-11-15,1328,37,12
2008-11-16,1353,37,43
2008-11-17,1347,43,45
2008-11-18,1345,46,32
2008-11-19,1359,49,36
2008-11-20,1372,36,17
2008-11-21,1391,51,41
2008-11-22,1401,56,38
2008-11-23,1419,35,18
2008-11-24,1436,48,64
2008-11-25,1420,40,84
2008-11-26,1376,52,36
2008-11-27,1392,31,56
2008-11-28,1367,41,31
2008-11-29,1377,35,56
2008-11-30,1356,26,57
2008-12-01,1325,56,15
2008-12-02,1366,48,53
2008-12-03,1361,42,84
2008-12-04,1319,33,33
2008-12-05,1319,59,51
2008-12-06,1327,37,29
2008-12-07,1335,24,32
2008-12-08,1327,39,37
2008-12-09,1329,41,54
2008-12-10,1316,39,32
2008-12-11,1323,43,77
2008-12-12,1289,64,48
2008-12-13,1305,64,59
2008-12-14,1310,34,9
2008-12-15,1335,39,64
2008-12-16,1310,38,63
2008-12-17,1285,38,48
2008-12-18,1275,34,27
2008-12-19,1282,61,42
2008-12-20,1301,37,53
2008-12-21,1285,20,50
2008-12-22,1255,31,29
2008-12-23,1257,32,44
2008-12-24,1245,32,33
2008-12-25,1244,39,20
2008-12-26,1263,34,31
2008-12-27,1266,44,56
2008-12-28,1254,39,41
2008-12-29,1252,50,14
2008-12-30,1288,48,30
2008-12-31,1306,65,87
2009-01-01,1284,40,30
2009-01-02,1294,43,60
2009-01-03,1277,29,15
2009-01-04,1291,33,32
2009-01-05,1292,46,44
2009-01-06,1294,44,36
2009-01-07,1302,43,65
2009-01-08,1280,39,52
2009-01-09,1267,58,71
2009-01-10,1254,44,78
2009-01-11,1220,36,45
2009-01-12,1211,33,42
2009-01-13,1202,38,86
2009-01-14,1154,26,45
2009-01-15,1135,39,33
2009-01-16,1141,49,50
2009-01-17,1140,34,14
2009-01-18,1160,31,20
2009-01-19,1171,19,43
2009-01-20,1147,36,21
2009-01-21,1162,46,46
2009-01-22,1162,50,38
2009-01-23,1174,48,17
2009-01-24,1205,47,36
2009-01-25,1216,30,14
2009-01-26,1232,45,44
2009-01-27,1233,36,62
2009-01-28,1207,40,36
2009-01-29,1211,49,38
2009-01-30,1222,66,32
2009-01-31,1256,39,86
2009-02-01,1209,38,13
2009-02-02,1234,47,33
2009-02-03,1248,48,51
2009-02-04,1245,36,49
2009-02-05,1232,34,94
2009-02-06,1172,69,15
2009-02-07,1226,52,19
2009-02-08,1259,36,23
2009-02-09,1272,38,33
2009-02-10,1277,47,22
2009-02-11,1302,57,27
2009-02-12,1332,45,75
2009-02-13,1302,51,97
2009-02-14,1256,72,43
2009-02-15,1285,34,23
2009-02-16,1296,39,29
2009-02-17,1306,43,58
2009-02-18,1291,34,14
2009-02-19,1311,43,74
2009-02-20,1280,66,86
2009-02-21,1260,35,67
2009-02-22,1228,37,15
2009-02-23,1250,39,28
2009-02-24,1261,39,48
2009-02-25,1252,41,28
2009-02-26,1265,41,46
2009-02-27,1260,69,32
2009-02-28,1297,40,70
2009-03-01,1267,38,22
2009-03-02,1283,32,36
2009-03-03,1279,33,17
2009-03-04,1295,51,101
2009-03-05,1245,55,20
2009-03-06,1280,87,39
2009-03-07,1328,55,76
2009-03-08,1307,23,22
2009-03-09,1308,49,58
2009-03-10,1299,58,66
2009-03-11,1291,37,62
2009-03-12,1266,43,10
2009-03-13,1299,97,50
2009-03-14,1346,52,31
2009-03-15,1367,33,6
2009-03-16,1394,66,70
2009-03-17,1390,54,60
2009-03-18,1384,44,55
2009-03-19,1373,47,40
2009-03-20,1380,71,45
2009-03-21,1406,40,46
2009-03-22,1400,48,35
2009-03-23,1413,45,31
2009-03-24,1427,48,30
2009-03-25,1445,61,106
2009-03-26,1400,69,87
2009-03-27,1382,59,97
2009-03-28,1344,31,65
2009-03-29,1310,33,20
2009-03-30,1323,61,48
2009-03-31,1336,62,13
2009-04-01,1385,53,44
2009-04-02,1394,41,88
2009-04-03,1347,69,8
2009-04-04,1408,49,38
2009-04-05,1419,32,42
2009-04-06,1409,36,55
2009-04-07,1390,53,40
2009-04-08,1403,44,54
2009-04-09,1393,40,68
2009-04-10,1365,41,37
2009-04-11,1369,41,34
2009-04-12,1376,29,47
2009-04-13,1358,33,52
2009-04-14,1339,55,33
2009-04-15,1361,40,65
2009-04-16,1336,52,30
2009-04-17,1358,64,84
2009-04-18,1338,44,2
2009-04-19,1380,36,63
2009-04-20,1353,39,34
2009-04-21,1358,39,35
2009-04-22,1362,39,46
2009-04-23,1355,47,40
2009-04-24,1362,70,10
2009-04-25,1422,49,37
2009-04-26,1434,37,44
2009-04-27,1427,46,70
2009-04-28,1403,37,89
2009-04-29,1351,46,37
2009-04-30,1360,45,89
2009-05-01,1316,79,41
2009-05-02,1354,63,16
2009-05-03,1401,41,12
2009-05-04,1430,48,68
2009-05-05,1410,38,45
2009-05-06,1403,44,36
2009-05-07,1411,55,60
2009-05-08,1406,65,74
2009-05-09,1397,46,20
2009-05-10,1423,33,26
2009-05-11,1430,43,51
2009-05-12,1422,58,74
2009-05-13,1406,43,45
2009-05-14,1404,45,54
2009-05-15,1395,69,30
2009-05-16,1434,55,31
2009-05-17,1458,25,82
2009-05-18,1401,46,60
2009-05-19,1387,53,19
2009-05-20,1421,51,44
2009-05-21,1428,47,37
2009-05-22,1438,78,55
2009-05-23,1461,56,49
2009-05-24,1468,46,95
2009-05-25,1419,41,26
2009-05-26,1434,47,45
2009-05-27,1436,49,83
2009-05-28,1402,53,42
2009-05-29,1413,67,62
2009-05-30,1418,47,29
2009-05-31,1436,37,32
2009-06-01,1441,48,51
2009-06-02,1438,37,54
2009-06-03,1421,38,42
2009-06-04,1417,34,28
2009-06-05,1423,58,34
2009-06-06,1447,45,30
2009-06-07,1462,36,55
2009-06-08,1443,60,67
2009-06-09,1436,64,72
2009-06-10,1428,57,42
2009-06-11,1443,36,55
2009-06-12,1424,59,58
2009-06-13,1425,43,55
2009-06-14,1413,43,79
2009-06-15,1377,41,49
2009-06-16,1369,32,30
2009-06-17,1371,47,19
2009-06-18,1399,50,69
2009-06-19,1380,55,18
2009-06-20,1417,62,33
2009-06-21,1446,38,16
2009-06-22,1468,58,87
2009-06-23,1439,46,21
2009-06-24,1464,47,83
2009-06-25,1428,51,32
2009-06-26,1447,38,62
2009-06-27,1423,35,25
2009-06-28,1433,47,19
2009-06-29,1461,48,14
2009-06-30,1495,40,51
2009-07-01,1484,29,66
2009-07-02,1447,51,37
2009-07-03,1461,37,30
2009-07-04,1468,53,33
2009-07-05,1488,40,46
2009-07-06,1482,48,48
2009-07-07,1482,36,33
2009-07-08,1485,34,57
2009-07-09,1462,52,64
2009-07-10,1450,59,33
2009-07-11,1476,48,59
2009-07-12,1465,45,61
2009-07-13,1449,46,23
2009-07-14,1472,46,61
2009-07-15,1457,41,45
2009-07-16,1453,39,40
2009-07-17,1452,51,79
2009-07-18,1424,52,41
2009-07-19,1435,37,65
2009-07-20,1407,62,75
2009-07-21,1394,48,61
2009-07-22,1381,50,26
2009-07-23,1405,42,6
2009-07-24,1441,56,100
2009-07-25,1397,44,3
2009-07-26,1438,40,93
2009-07-27,1385,56,51
2009-07-28,1390,40,68
2009-07-29,1362,56,47
2009-07-30,1371,40,17
2009-07-31,1394,65,1
2009-08-01,1458,57,43
2009-08-02,1472,42,53
2009-08-03,1461,43,87
2009-08-04,1417,38,68
2009-08-05,1387,58,48
2009-08-06,1397,59,42
2009-08-07,1414,32,14
2009-08-08,1432,61,6
2009-08-09,1487,42,16
2009-08-10,1513,55,57
2009-08-11,1511,58,81
2009-08-12,1488,45,51
2009-08-13,1482,43,105
2009-08-14,1420,37,23
2009-08-15,1434,43,9
2009-08-16,1468,33,20
2009-08-17,1481,48,25
2009-08-18,1504,37,56
2009-08-19,1485,33,149
2009-08-20,1369,52,67
2009-08-21,1354,52,32
2009-08-22,1374,48,17
2009-08-23,1405,38,37
2009-08-24,1406,33,66
2009-08-25,1373,40,36
2009-08-26,1377,33,67
2009-08-27,1343,42,79
2009-08-28,1306,46,33
2009-08-29,1319,37,59
2009-08-30,1297,30,37
2009-08-31,1290,36,75
2009-09-01,1251,50,43
2009-09-02,1258,44,42
2009-09-03,1260,31,27
2009-09-04,1264,47,26
2009-09-05,1285,43,45
2009-09-06,1283,39,24
2009-09-07,1298,42,35
2009-09-08,1305,36,73
2009-09-09,1268,39,35
2009-09-10,1272,36,37
2009-09-11,1271,62,38
2009-09-12,1295,35,38
2009-09-13,1292,35,23
2009-09-14,1304,34,51
2009-09-15,1287,47,59
2009-09-16,1275,41,55
2009-09-17,1261,34,26
2009-09-18,1269,61,62
2009-09-19,1268,42,35
2009-09-20,1275,55,33
2009-09-21,1297,40,36
2009-09-22,1301,46,24
2009-09-23,1323,32,15
2009-09-24,1340,76,49
2009-09-25,1367,78,83
2009-09-26,1362,38,31
2009-09-27,1369,27,22
2009-09-28,1374,42,47
2009-09-29,1369,35,86
2009-09-30,1318,37,42
2009-10-01,1313,43,38
2009-10-02,1318,52,25
2009-10-03,1345,50,36
2009-10-04,1359,29,11
2009-10-05,1377,44,45
2009-10-06,1376,38,19
2009-10-07,1395,42,102
2009-10-08,1335,32,63
2009-10-09,1304,55,36
2009-10-10,1323,46,30
2009-10-11,1339,32,16
2009-10-12,1355,28,57
2009-10-13,1326,42,34
2009-10-14,1334,36,65
2009-10-15,1305,35,32
2009-10-16,1308,63,50
2009-10-17,1321,38,17
2009-10-18,1342,24,27
2009-10-19,1339,45,73
2009-10-20,1311,42,44
2009-10-21,1309,56,19
2009-10-22,1346,43,84
2009-10-23,1305,47,70
2009-10-24,1282,33,30
2009-10-25,1285,41,28
2009-10-26,1298,50,54
2009-10-27,1294,44,42
2009-10-28,1296,47,30
2009-10-29,1313,41,46
2009-10-30,1308,81,18
2009-10-31,1371,63,35
2009-11-01,1399,25,56
2009-11-02,1368,47,34
2009-11-03,1381,53,28
2009-11-04,1406,48,77
2009-11-05,1377,54,43
2009-11-06,1388,51,69
2009-11-07,1370,33,15
2009-11-08,1388,38,62
2009-11-09,1364,41,75
2009-11-10,1330,43,22
2009-11-11,1351,26,35
2009-11-12,1342,36,42
2009-11-13,1336,66,65
2009-11-14,1337,40,69
2009-11-15,1308,32,4
2009-11-16,1336,51,103
2009-11-17,1284,37,56
2009-11-18,1265,49,63
2009-11-19,1251,43,40
2009-11-20,1254,66,33
2009-11-21,1287,45,36
2009-11-22,1296,18,23
2009-11-23,1291,38,36
2009-11-24,1293,37,68
2009-11-25,1262,56,46
2009-11-26,1272,32,6
2009-11-27,1298,42,23
2009-11-28,1317,32,51
2009-11-29,1298,22,26
2009-11-30,1294,45,30
2009-12-01,1309,51,101
2009-12-02,1259,39,12
2009-12-03,1286,54,26
2009-12-04,1314,47,33
2009-12-05,1328,27,36
2009-12-06,1319,35,39
2009-12-07,1315,40,46
2009-12-08,1309,29,55
2009-12-09,1283,28,40
2009-12-10,1271,47,23
2009-12-11,1295,64,17
2009-12-12,1342,49,82
2009-12-13,1309,35,34
2009-12-14,1310,40,99
2009-12-15,1251,48,60
2009-12-16,1239,52,8
2009-12-17,1283,47,50
2009-12-18,1280,66,29
2009-12-19,1317,53,40
2009-12-20,1330,37,29
2009-12-21,1338,33,21
2009-12-22,1350,33,74
2009-12-23,1309,29,59
2009-12-24,1279,24,9
2009-12-25,1294,35,19
2009-12-26,1310,28,8
2009-12-27,1330,34,10
2009-12-28,1354,33,80
2009-12-29,1307,28,67
2009-12-30,1268,23,39
2009-12-31,1252,59,43
2010-01-01,1268,36,23
2010-01-02,1281,37,9
2010-01-03,1309,34,35
2010-01-04,1308,40,24
2010-01-05,1324,44,36
2010-01-06,1332,35,63
2010-01-07,1304,41,35
2010-01-08,1310,57,49
2010-01-09,1318,42,17
2010-01-10,1343,37,23
2010-01-11,1357,39,108
2010-01-12,1288,36,82
2010-01-13,1242,48,25
2010-01-14,1265,40,10
2010-01-15,1295,64,50
2010-01-16,1309,44,35
2010-01-17,1318,26,36
2010-01-18,1308,33,31
2010-01-19,1310,53,17
2010-01-20,1346,44,45
2010-01-21,1345,41,69
2010-01-22,1317,80,55
2010-01-23,1342,43,33
2010-01-24,1352,25,90
2010-01-25,1287,27,26
2010-01-26,1288,41,42
2010-01-27,1287,27,78
2010-01-28,1236,61,32
2010-01-29,1265,37,66
2010-01-30,1236,31,20
2010-01-31,1247,24,54
2010-02-01,1217,49,28
2010-02-02,1238,31,18
2010-02-03,1251,32,32
2010-02-04,1251,41,27
2010-02-05,1265,51,31
2010-02-06,1285,41,12
2010-02-07,1314,29,13
2010-02-08,1330,35,10
2010-02-09,1355,32,84
2010-02-10,1303,54,87
2010-02-11,1270,38,38
2010-02-12,1270,72,24
2010-02-13,1318,45,11
2010-02-14,1352,46,31
2010-02-15,1367,34,40
2010-02-16,1361,41,48
2010-02-17,1354,46,45
2010-02-18,1355,45,19
2010-02-19,1381,64,20
2010-02-20,1425,39,20
2010-02-21,1444,34,122
2010-02-22,1356,33,77
2010-02-23,1312,39,41
2010-02-24,1310,29,57
2010-02-25,1282,44,19
2010-02-26,1307,73,59
2010-02-27,1321,52,19
2010-02-28,1354,48,48
2010-03-01,1354,43,52
2010-03-02,1345,46,25
2010-03-03,1366,51,33
2010-03-04,1384,48,23
2010-03-05,1409,68,53
2010-03-06,1424,56,22
2010-03-07,1458,36,102
2010-03-08,1392,66,70
2010-03-09,1388,52,33
2010-03-10,1407,63,68
2010-03-11,1402,38,75
2010-03-12,1365,73,109
2010-03-13,1329,49,20
2010-03-14,1358,43,49
2010-03-15,1352,47,36
2010-03-16,1363,51,43
2010-03-17,1371,51,83
2010-03-18,1339,57,65
2010-03-19,1331,72,61
2010-03-20,1342,41,34
2010-03-21,1349,31,44
2010-03-22,1336,43,21
2010-03-23,1358,43,43
2010-03-24,1358,43,50
2010-03-25,1351,48,56
2010-03-26,1343,82,80
2010-03-27,1345,57,11
2010-03-28,1391,43,31
2010-03-29,1403,42,70
2010-03-30,1375,46,89
2010-03-31,1332,43,19
2010-04-01,1356,57,55
2010-04-02,1358,56,25
2010-04-03,1389,43,39
2010-04-04,1393,27,41
2010-04-05,1379,48,48
2010-04-06,1379,61,30
2010-04-07,1410,52,31
2010-04-08,1431,49,60
2010-04-09,1420,69,41
2010-04-10,1448,34,30
2010-04-11,1452,32,46
2010-04-12,1438,58,42
2010-04-13,1454,47,37
2010-04-14,1464,50,16
2010-04-15,1498,60,42
2010-04-16,1516,69,37
2010-04-17,1548,43,59
2010-04-18,1532,28,89
2010-04-19,1471,55,20
2010-04-20,1506,58,44
2010-04-21,1520,45,58
2010-04-22,1507,39,73
2010-04-23,1473,57,75
2010-04-24,1455,43,70
2010-04-25,1428,46,98
2010-04-26,1376,53,41
2010-04-27,1388,52,60
2010-04-28,1380,54,67
2010-04-29,1367,49,62
2010-04-30,1354,65,34
2010-05-01,1385,44,24
2010-05-02,1405,44,0
2010-05-03,1449,85,33
2010-05-04,1501,54,39
2010-05-05,1516,75,71
2010-05-06,1520,49,20
2010-05-07,1549,67,30
2010-05-08,1586,44,9
2010-05-09,1621,42,41
2010-05-10,1622,50,53
2010-05-11,1619,47,124
2010-05-12,1542,50,89
2010-05-13,1503,47,59
2010-05-14,1491,65,15
2010-05-15,1541,50,20
2010-05-16,1571,40,34
2010-05-17,1577,43,85
2010-05-18,1535,38,65
2010-05-19,1508,55,100
2010-05-20,1463,41,15
2010-05-21,1489,55,44
2010-05-22,1500,44,99
2010-05-23,1445,41,14
2010-05-24,1472,65,58
2010-05-25,1479,54,35
2010-05-26,1498,46,27
2010-05-27,1517,54,37
2010-05-28,1534,56,46
2010-05-29,1544,56,64
2010-05-30,1536,46,39
2010-05-31,1543,44,19
2010-06-01,1568,70,58
2010-06-02,1580,42,38
2010-06-03,1584,59,70
2010-06-04,1573,63,54
2010-06-05,1582,53,56
2010-06-06,1579,41,42
2010-06-07,1578,54,47
2010-06-08,1585,55,65
2010-06-09,1575,55,65
2010-06-10,1565,64,53
2010-06-11,1576,66,107
2010-06-12,1535,44,57
2010-06-13,1522,31,22
2010-06-14,1531,37,32
2010-06-15,1536,48,79
2010-06-16,1505,63,32
2010-06-17,1536,54,63
2010-06-18,1527,77,36
2010-06-19,1568,58,19
2010-06-20,1607,40,42
2010-06-21,1605,54,47
2010-06-22,1612,56,41
2010-06-23,1627,46,196
2010-06-24,1477,59,70
2010-06-25,1466,58,59
2010-06-26,1465,40,76
2010-06-27,1429,43,51
2010-06-28,1421,59,36
2010-06-29,1444,41,29
2010-06-30,1456,47,35
2010-07-01,1468,68,31
2010-07-02,1505,54,46
2010-07-03,1513,39,74
2010-07-04,1478,58,96
2010-07-05,1440,43,61
2010-07-06,1422,54,41
2010-07-07,1435,38,48
2010-07-08,1425,45,58
2010-07-09,1412,65,73
2010-07-10,1404,60,31
2010-07-11,1433,54,60
2010-07-12,1427,57,30
2010-07-13,1454,44,39
2010-07-14,1459,47,33
2010-07-15,1473,43,55
2010-07-16,1461,58,51
2010-07-17,1468,52,71
2010-07-18,1449,38,47
2010-07-19,1440,51,32
2010-07-20,1459,59,63
2010-07-21,1455,54,46
2010-07-22,1463,44,29
2010-07-23,1478,47,118
2010-07-24,1407,51,41
2010-07-25,1417,36,33
2010-07-26,1420,46,48
2010-07-27,1418,47,30
2010-07-28,1435,31,35
2010-07-29,1431,44,67
2010-07-30,1408,43,40
2010-07-31,1411,33,42
2010-08-01,1402,38,15
2010-08-02,1425,44,38
2010-08-03,1431,31,113
2010-08-04,1349,45,37
2010-08-05,1357,51,25
2010-08-06,1383,47,19
2010-08-07,1411,41,55
2010-08-08,1397,34,23
2010-08-09,1408,42,40
2010-08-10,1410,40,85
2010-08-11,1365,41,62
2010-08-12,1344,43,54
2010-08-13,1333,36,25
2010-08-14,1344,42,35
2010-08-15,1351,40,35
2010-08-16,1356,50,51
2010-08-17,1355,46,22
2010-08-18,1379,34,24
2010-08-19,1389,35,29
2010-08-20,1395,45,35
2010-08-21,1405,47,50
2010-08-22,1402,34,63
2010-08-23,1373,52,26
2010-08-24,1399,47,34
2010-08-25,1412,33,57
2010-08-26,1388,41,58
2010-08-27,1371,61,25
2010-08-28,1407,40,63
2010-08-29,1384,42,40
2010-08-30,1386,36,55
2010-08-31,1367,36,35
2010-09-01,1368,48,35
2010-09-02,1381,50,76
2010-09-03,1355,45,41
2010-09-04,1359,36,45
2010-09-05,1350,29,46
2010-09-06,1333,41,20
2010-09-07,1354,48,59
2010-09-08,1343,42,38
2010-09-09,1347,35,11
2010-09-10,1371,53,47
2010-09-11,1377,47,27
2010-09-12,1397,44,35
2010-09-13,1406,41,23
2010-09-14,1424,37,38
2010-09-15,1423,38,51
2010-09-16,1410,41,23
2010-09-17,1428,54,21
2010-09-18,1461,41,58
2010-09-19,1444,35,61
2010-09-20,1418,47,30
2010-09-21,1435,41,45
2010-09-22,1431,41,26
2010-09-23,1446,59,42
2010-09-24,1463,42,17
2010-09-25,1488,34,19
2010-09-26,1503,26,129
2010-09-27,1400,33,120
2010-09-28,1313,47,43
2010-09-29,1317,26,34
2010-09-30,1309,37,41
2010-10-01,1305,50,60
2010-10-02,1295,35,30
2010-10-03,1300,35,14
2010-10-04,1321,49,9
2010-10-05,1361,37,61
2010-10-06,1337,51,31
2010-10-07,1357,40,36
2010-10-08,1361,70,37
2010-10-09,1394,68,15
2010-10-10,1447,42,17
2010-10-11,1472,45,19
2010-10-12,1498,51,14
2010-10-13,1535,40,60
2010-10-14,1515,44,54
2010-10-15,1505,66,40
2010-10-16,1531,51,24
2010-10-17,1558,27,23
2010-10-18,1562,36,11
2010-10-19,1587,43,72
2010-10-20,1558,38,59
2010-10-21,1537,46,136
2010-10-22,1447,57,64
2010-10-23,1440,42,68
2010-10-24,1414,26,18
2010-10-25,1422,42,40
2010-10-26,1424,34,53
2010-10-27,1405,52,84
2010-10-28,1373,42,32
2010-10-29,1383,56,30
2010-10-30,1409,50,15
2010-10-31,1444,37,28
2010-11-01,1453,56,45
2010-11-02,1464,44,51
2010-11-03,1457,44,54
2010-11-04,1447,42,26
2010-11-05,1463,50,28
2010-11-06,1485,35,76
2010-11-07,1444,27,38
2010-11-08,1433,39,54
2010-11-09,1418,36,47
2010-11-10,1407,48,19
2010-11-11,1436,47,35
2010-11-12,1448,51,34
2010-11-13,1465,33,70
2010-11-14,1428,29,108
2010-11-15,1349,43,86
2010-11-16,1306,37,22
2010-11-17,1321,32,20
2010-11-18,1333,55,66
2010-11-19,1322,58,34
2010-11-20,1346,33,53
2010-11-21,1326,31,23
2010-11-22,1334,38,34
2010-11-23,1338,42,17
2010-11-24,1363,52,89
2010-11-25,1326,42,25
2010-11-26,1343,40,33
2010-11-27,1350,18,41
2010-11-28,1327,23,37
2010-11-29,1313,46,15
2010-11-30,1344,38,89
2010-12-01,1293,40,41
2010-12-02,1292,29,58
2010-12-03,1263,67,33
2010-12-04,1297,43,32
2010-12-05,1308,21,30
2010-12-06,1299,41,41
2010-12-07,1299,35,45
2010-12-08,1289,38,49
2010-12-09,1278,30,35
2010-12-10,1273,68,21
2010-12-11,1320,31,20
2010-12-12,1331,25,19
2010-12-13,1337,33,56
2010-12-14,1314,38,23
2010-12-15,1329,42,44
2010-12-16,1327,31,12
2010-12-17,1346,47,19
2010-12-18,1374,30,22
2010-12-19,1382,31,47
2010-12-20,1366,35,15
2010-12-21,1386,31,18
2010-12-22,1399,50,47
2010-12-23,1402,24,24
2010-12-24,1402,29,47
2010-12-25,1384,36,13
2010-12-26,1407,32,29
2010-12-27,1410,30,25
2010-12-28,1415,41,20
2010-12-29,1436,27,66
2010-12-30,1397,39,27
2010-12-31,1409,62,59
2011-01-01,1412,39,42
2011-01-02,1409,29,79
2011-01-03,1359,48,13
2011-01-04,1394,48,29
2011-01-05,1413,39,58
2011-01-06,1394,40,41
2011-01-07,1393,50,34
2011-01-08,1409,44,23
2011-01-09,1430,28,36
2011-01-10,1422,40,62
2011-01-11,1400,38,43
2011-01-12,1395,41,51
2011-01-13,1385,33,29
2011-01-14,1389,52,73
2011-01-15,1368,47,30
2011-01-16,1385,25,32
2011-01-17,1378,31,57
2011-01-18,1352,48,63
2011-01-19,1337,47,101
2011-01-20,1283,36,22
2011-01-21,1297,48,20
2011-01-22,1325,33,28
2011-01-23,1330,27,19
2011-01-24,1338,38,16
2011-01-25,1360,36,57
2011-01-26,1339,49,72
2011-01-27,1316,44,48
2011-01-28,1312,57,25
2011-01-29,1344,30,73
2011-01-30,1301,26,14
2011-01-31,1313,35,35
2011-02-01,1313,31,13
2011-02-02,1331,18,7
2011-02-03,1342,28,50
2011-02-04,1320,37,53
2011-02-05,1304,40,29
2011-02-06,1315,22,103
2011-02-07,1234,30,23
2011-02-08,1241,32,45
2011-02-09,1228,39,38
2011-02-10,1229,45,30
2011-02-11,1244,60,13
2011-02-12,1291,50,43
2011-02-13,1298,32,16
2011-02-14,1314,58,28
2011-02-15,1344,32,23
2011-02-16,1353,43,34
2011-02-17,1362,45,16
2011-02-18,1391,56,30
2011-02-19,1417,33,33
2011-02-20,1417,28,18
2011-02-21,1427,25,11
2011-02-22,1441,44,42
2011-02-23,1443,48,38
2011-02-24,1453,51,65
2011-02-25,1439,62,67
2011-02-26,1434,32,26
2011-02-27,1440,38,9
2011-02-28,1469,49,106
2011-03-01,1412,62,80
2011-03-02,1394,30,90
2011-03-03,1334,52,36
2011-03-04,1350,58,19
2011-03-05,1389,40,43
2011-03-06,1386,47,31
2011-03-07,1402,42,45
2011-03-08,1399,46,59
2011-03-09,1386,46,94
2011-03-10,1338,55,18
2011-03-11,1375,70,36
2011-03-12,1409,40,68
2011-03-13,1381,40,52
2011-03-14,1369,37,47
2011-03-15,1359,52,24
2011-03-16,1387,42,30
2011-03-17,1399,64,51
2011-03-18,1412,63,85
2011-03-19,1390,54,41
